Resim,Ürün Adı,Ürün Kodu,Son Fiyat,Eski Fiyat,Açıklama,Kategori,Kaynak,Tarih
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bisto Yağlı Gevrek 500 g,00082836,"65,00₺",-,"Bisto Yağlı Gevrek, benzersiz tadı ve kendine has etkileyici kokusu sayesinde çayın yanında takdim edilen ikramlıkların başında gelmektedir.
Her ısırıkta lezzetli çıtırtısı, damaklardan uzun süre gitmeyen aroması ve sağlıklı içeriği ile Bisto Yağlı Gevrek sofralarınıza konuk olmaktadır.
Alerjen Uyarısı: Buğday unu, susam, çörek otu, gluten, laktoz, bitkisel yağ ve şeker içermektedir. Eser miktarda gluten, süt ve süt ürünleri, peynir altı suyu yer fıstığı, fındık, yumurta, tuz ve su içerebilir.
Ürünümüzün gün ışığından uzak, serin, rutubetsiz ve kuru yerlerde muhafaza edilmesi önerilir.
Ürün Kodu
00082836
Marka
BİSTO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
Arbekon Gıda ve İth. Mad. Mak. San. Tic. Ltd. Şti.
Ürün Net Miktar (g e / ml)
500 g e
Alerjen Uyarısı
İz miktarda fındık, yer fıstığı, badem, susam tohumu içerebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-42-K-008779
Saklama Koşulları
Serin, rutubetsiz, kokusuz ve doğrudan güneş ışığı görmeyen ortamda muhafaza ediniz.
İçindekiler
Buğday unu (gluten), şeker, bitkisel yağlar (%29)(palm, pamuk yağı), invert şeker grubu, susam, çörekotu, peyniraltısuyu tozu(süt), kabartıcılar (disodyum difosfat, sodyum hidrojen karbonat) tuz,su.
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/bisto-yagli-gevrek-500-g-p-3428,28/10/2024 10:59
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bisto Selanik Gevreği 200 g,00089978,"48,90₺",-,"Bisto Selanik Gevreği (200 gr) ŞOK Market güvencesi ile raflardaki yerini almaya devam etmektedir.
Selanik gevreği, kendine özgü tat ve dokusuyla tadanların damağında uzun süreli bir lezzet bırakırken, uzun çay sohbetlerinin de en çok tercih edilen eşlikçisi olarak bilinmektedir.
Alerjen Uyarısı: Buğday unu, gluten, pastörize yumurta, fındık ve meyve şekerleri içermektedir. Ayrıca eser miktarda süt ve süt ürünleri, laktoz, soya, badem kereviz ve fıstık ezmesi içerebilir.
Ürünümüzü serin, kokusuz ve doğrudan güneş ışığı almayan yerlerde muhafaza ediniz.
Ürün Kodu
00089978
Marka
BİSTO
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
Name Gıda Sanayi ve Ticaret Anonim Şirketi
Ürün Net Miktar (g e / ml)
200 g e
Alerjen Uyarısı
Eser miktarda süt ve süt ürünleri, soya, badem, kereviz, susam, ve sülfit içebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-50-K-004140
Saklama Koşulları
Serin, kokusuz ve doğrudan güneş almayan ortamda muhafaza ediniz.
İçindekiler
Buğday unu, şeker, pastörize yumurta, fındık(), meyve şekerlemeleri() (değişen oranlarda( portakal şekerlemesi; portakal, şeker, su, asitlik düzenleyici( sitrik asit), havuç konsantresi),(ayva şekerlemesi; ayva, şeker, su, asitlik düzenleyici(sitrik asit), vişne konsantresi), (incir şekerlemesi; incir, şeker, su, asitlik düzenleyici ( sitrik asit), renklendirici (bakır klorofil)), kuru üzüm(%6), bitkisel yağ(palm), kabartıcılar( sodyum bikarbonat, sodyum asit pirofosfat) malt ekstraktı(arpa), aroma verici.
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/bisto-selanik-gevregi-200-g-p-1629,28/10/2024 10:59
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bisto Üzümlü Kurabiye 500 g,00083047,"65,00₺",-,"Eşsiz tazeliğe sahip Bisto Üzümlü Kurabiye ile misafirlerinizi yeni bir lezzet yolculuğuna çıkarabilirsiniz.
Hemen hemen her tatlı ile uyum sağlayan üzümler, Bisto Üzümlü Kurabiyenin tarifi sayesinde yeni bir lezzet oluşturmaktadır.
Özellikle sıcak içecekler ile eşsiz bir uyum yakalayan ürünümüz ŞOK Market güvencesinde raflardaki yerini almaktadır.
Alerjen Uyarısı: Buğday unu, gluten, laktoz, bitkisel yağ, şeker, üzüm, susam tohumu, içermektedir. Eser miktarda gluten, süt ve süt ürünleri, peynir altı suyu, yumurta ve su içerebilir.
Ürünümüzü gün ışığından uzak, serin, ve kuru yerlerde muhafaza ediniz.
Ürün Kodu
00083047
Marka
BİSTO
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/bisto-uzumlu-kurabiye-500-g-p-488,28/10/2024 10:59
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bisto Süt Kaymaklı Kurabiye 400 g,00083070,"65,00₺",-,"Bisto Süt Kaymaklı Kurabiye, kaymağın benzersiz tadını dilediği her an deneyimlemek isteyenler için ŞOK Market raflarında satışa sunulmaktadır.
Bu eşsiz ürünümüzü sıcak içeceklerinizin yanında tüketebilir, gönül rahatlığıyla sevdiklerinize de ikram edebilirsiniz.
Alerjen Uyarısı: İçerisinde buğday unu, şeker, bitkisel yağ, mısır nişastası, süt tozu, kaymak, süt, kabartıcılar, tuz, aroma vericiler ve su bulunmaktadır. Gluten ve laktoz içermektedir. Eser miktarda fındık, yer fıstığı, badem ve susam tohumu içerebilmektedir.
Ürün direkt olarak tüketilebilmektedir. Gün ışığından uzak, rutubetsiz, serin ve kokusuz ortamda muhafaza etmeniz önerilmektedir.
Ürün Kodu
00083070
Marka
BİSTO
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/bisto-sut-kaymakli-kurabiye-400-g-p-537,28/10/2024 10:59
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bisto Un Kurabiyesi 500 g,00083046,"65,00₺",-,"Bisto Un Kurabiyesi yıllardır değişmeyen tarifiyle lezzetinden ödün vermemektedir.Özenle hazırlanmış ağızda dağılan kurabiyeler ŞOK Market raflarında beğeninize sunulmaktadır.
Geleneksel un kurabiyesi tarifi ile hazırlanmış taze kurabiyelerimiz sizlerin ve konuklarınızın sohbetine tatlı bir misafir olmaya devam ediyor.
Alerjen Uyarısı: Buğday unu, gluten, laktoz, bitkisel yağ, şeker, susam, nişasta, invert şeker, içermektedir. Eser miktarda gluten, süt ve süt ürünleri, yer fıstığı, fındık, yumurta ve soya lestini içerebilir.
Gün ışığından uzak, serin, rutubetsiz ve kuru yerlerde muhafaza edilmesi önerilir.
Ürün Kodu
00083046
Marka
BİSTO
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/bisto-un-kurabiyesi-500-g-p-521,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bisto Sütlü Mahlepli Tuzlu Kurabiye 500 g,00083068,"65,00₺",-,"İlk günkü tazeliğini koruyan Bisto Sütlü Mahlepli Tuzlu Kurabiye, çat kapı gelen konuklar için takdim edebileceğiniz kurtarıcı ikramlıklar arasında yer almaktadır.
Sütlü mahlep ile harmanlanmış olan ürünümüz damaklarda adete şölen etkisi yaratacaktır.
Bisto Sütlü Mahlepli Tuzlu Kurabiye kendine has lezzeti ve ŞOK Market güvencesiyle satışa sunulmaktadır.
Alerjen Uyarısı: İçerisinde buğday unu, şeker, bitkisel yağ, susam, peyniraltı suyu tozu, pamuk yağı, tuz, süt, mahlep, aroma vericiler ve su bulunmaktadır. Gluten, susam ve laktoz içermektedir.
Ürün direkt olarak tüketilebilmektedir. Gün ışığından uzak, serin, rutubetsiz ve kokusuz ortamda muhafaza etmeniz önerilmektedir.
Ürün Kodu
00083068
Marka
BİSTO
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/bisto-sutlu-mahlepli-tuzlu-kurabiye-500-g-p-509,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bisto Hindistan Cevizli Kurabiye 500 g,00083069,"65,00₺",-,"Bisto Hindistan Cevizli Kurabiye özenle işlenen hamuru ve Hindistan cevizinin özel aromasıyla adından sıkça söz ettirmektedir. Ürünümüz 500 gramlık paketlerde satışa sunulmaktadır.
Hindistan cevizinin egzotik tadı ve yerli üretim kurabiyelerin bütünleşmesi ile oluşan lezzet şöleni sofralarınızda yerini almaya devam ediyor.
Ürünümüzü misafirlerinize ve aile üyelerinize gönül rahatlığı ile ikram edebilirsiniz.
Alerjen Uyarısı: Buğday unu, gluten, laktoz, bitkisel yağ, şeker, susam, hindistan cevizi aroması, içermektedir. Eser miktarda gluten, süt ve süt ürünleri, yer fıstığı, fındık, yumurta, tuz ve su içerebilir.
Gün ışığından uzak, serin, kokusuz, rutubetsiz ve kuru yerlerde muhafaza edilmesi önerilir.
Ürün Kodu
00083069
Marka
BİSTO
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/bisto-hindistan-cevizli-kurabiye-500-g-p-510,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Mixim Elmalı Kurabiye 320 g,00098655,"47,75₺",-,"Ürün Kodu
00098655
Marka
MİXİM
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
NAME GIDA SAN. VE TİC. A.Ş.
Ürün Net Miktar (g e / ml)
320 g e
Alerjen Uyarısı
Gluten, süt ürünü ve yumurta içermektedir. Eser miktarda susam, fındık, badem, soya, kükürt dioksit tuzları içerebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-50-K-004140
Saklama Koşulları
Serin kokusuz, doğrudan güneş ışığı almayan rutubetsiz ortamlarda muhafaza ediniz.
Ürün Özel Bilgisi / Diğer Uyarılar
Ürünlerimizin hiçbiri domuz eti, yağı, katkıları ve alkol ihtiva etmez.
İçindekiler
Buğday unu(Gluten), şeker, bitkisel margarin[Bitkisel yağ(palm, pamuk, ayçicek, keten, kanola, tam hidrojenize palm), emülgatör( yağ asitlerinin mono ve digliseritleri, ayçicek lesitini), su, tuz, asitlik düzenleyici,(sitrik asit), koruyucu(potasyum sorbat), renklendirici( beta karoten)], (%9) elmalı dolgu[şeker, glikoz, dekstroz, (%9,7)elma püresi, nem tutucular(sorbital, gliserin), kıvam verici(pektin), asitlik düzenleyici(sitrik asit), toz tarçın, aroma vericiler(elma, tarçın), koruyucu (potasyum sorbat)], glikoz, mısır nişastası, yoğurt(süt ütrünü), maltodekstrin, yağsız süt tozu, yumurta, emülgatör (lesitin, ayçicek), tuz, malt ekstraktı, aroma vericiler (elma, vanilin).
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/mixim-elmali-kurabiye-320-g-p-6755,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Rapata Leblebili Kurabiye 320 g,00098003,"55,00₺",-,"Ürün Kodu
00098003
Marka
PAPATA
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/rapata-leblebili-kurabiye-320-g-p-1783,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Uno Tekli Çikolata Kremalı Kruvasan 30 g,00040384,"9,95₺",-,"Ürün Kodu
00040384
Marka
UNO
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/uno-tekli-cikolata-kremali-kruvasan-30-g-p-59950,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Uno Çikolata Kremalı Kruvasan 240 g,00097867,"76,50₺",-,"Ürün Kodu
00097867
Marka
UNO
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/uno-cikolata-kremali-kruvasan-240-g-p-570,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Kandil Simidi Paket,05050794,"39,95₺",-,"Ürün Kodu
05050794
Marka
AÇIK
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/kandil-simidi-paket-p-8189,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bisto Sade Galeta 200 g,00081149,"21,50₺",-,"Hemen her damak tadına uygun Bisto Sade Galeta, özellikle uzun soluklu ve yorucu günlerin vazgeçilmez ürünleri arasında yer almaktadır.
Farklı tatlı tarifleri için de kullanabileceğiniz ürünümüz atıştırmalık ve ikramlık olarak da sofralara adapte edilmektedir.
Alerjen Uyarısı: İçerisinde buğday unu, su, bitkisel yağ, şeker, maya, tuz ve antioksidan bulunmaktadır. Gluten içermektedir. Eser miktarda susam içerebilmektedir.
Bisto Sade Galeta domuz yağı ve katkıları içermemektedir. Gün ışığından uzak, serin, rutubetsiz ve kokusuz ortamda muhafaza etmeniz önerilmektedir.
Ürün paket açılımından sonra direkt kullanıma hazırdır.
Ürün Kodu
00081149
Marka
BİSTO
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/bisto-sade-galeta-200-g-p-8680,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bisto Kepekli Galeta 200 g,00081148,"21,50₺",-,"Bütün damak tatlarıyla birebir uyum sağlayan Bisto Kepekli Galeta, kendine has pişirme yöntemleri sayesinde damaklardan uzun süre ayrılmayan ve sıkça tercihe edilen ürünler arasında yer alır.
Ürünümüzü kahvaltı veya ara öğünlerinizde güvenli bir şekilde tüketebilirsiniz. Küçük pakete sahip galetayı dilediğiniz her yere çantanızda taşıyarak lezzet dolu molalar verme imkanına sahip olabilirsiniz.
Alerjen Uyarısı: İçerisinde buğday unu, su, bitkisel yağ, şeker, maya, tuz, buğday kepeği ve kavrulmuş malt unu bulunmaktadır. Gluten içermektedir.
Gün ışığı almayan kuru ve serin yerlerde muhafaza edilmesi önerilmektedir.
Ürün Kodu
00081148
Marka
BİSTO
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/bisto-kepekli-galeta-200-g-p-7250,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bisto Ayçekirdekli Galeta 150 g,00086251,"26,00₺",-,"Etkileyici lezzeti ve hafif yapısı ile deneyenlerin vazgeçilmezi haline gelen Bisto Ayçekirdekli Galeta, 150 gramlık ambalajında beğeninize sunulmaktadır.
Küçük boyutlu paketi sayesinde ürünümüzü dilediğiniz her yere yanınızda taşıyıp sevdiklerinize ikram edebilirsiniz.
Alerjen Uyarısı: İçerisinde buğday unu, su, ayçekirdeği içi, bitkisel yağ, şeker, ekmek mayası, tuz ve pancar şekeri bulunmaktadır. Gluten içermektedir. Eser miktarda yumurta ve susam içerebilmektedir.
Gün ışığı almayan kuru ve serin yerlerde muhafaza edilmesi önerilmektedir. Domuz yağı ve katkıları içermemektedir.
Ürün Kodu
00086251
Marka
BİSTO
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/bisto-aycekirdekli-galeta-150-g-p-5554,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Altınbaşak Grissini Kepekli 125 g,07017061,"38,00₺",-,"Ürün Kodu
07017061
Marka
ALTINBAŞAK
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
Food Business operator
Ürün Net Miktar (g e / ml)
125 g e
Alerjen Uyarısı
Eser miktarda yumurta, süt ,susam içerebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-34-K-019229
Saklama Koşulları
Serin ve kokusuz yerde saklayınız
Ürün Özel Bilgisi / Diğer Uyarılar
Domuz kaynaklı hiçbir bileşen içermez.
İçindekiler
Buğday Unu,Bitkisel yağ (palm)buğday kepeği,(%2,5),şeker,tuz,emülgatör (soya lesitini)aroma verici.
Menşei
TÜRKİYE",Ekmek Ve Pastane,https://www.sokmarket.com.tr/altinbasak-grissini-kepekli-125-g-p-4570,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Mis Sade Yarım Yağlı Dondurma 100 ml,00077719,"13,50₺","18,00₺","Ürün Kodu
00077719
Marka
MİS
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/mis-sade-yarim-yagli-dondurma-100-ml-p-8275,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Mis Kids Vanilya 70 ml,00040079,"5,99₺","7,50₺","Ürün Kodu
00040079
Marka
MİS
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
Natura Gıda San ve tic.A.Ş.
Ürün Net Miktar (g e / ml)
70 ml/49 g e
Alerjen Uyarısı
Eser miktarda yer fıstığı ,antep fıstığı ,ceviz ,badem ve diğer sert kabuklu meyveler soya lesitini gluten ve yumurta içerebilir.
İşletme Kayıt Numarası/İşletme Onay Numarası
Bursa İşletme Kayıt no; TR-16-0030/TR-46-0061
Kullanım Talimatı
Lütfen çözündükten sonra tekrar dondurmayınız.
Saklama Koşulları
18° C muhafaza edilmelidir.
Ürün Özel Bilgisi / Diğer Uyarılar
Ürünlerimizde domuz yağıdomuzdan elde edilen hiçbir katkı maddesi yoktur.
İçindekiler
VANİLYA AROMALI BİTKİSEL YAĞLI SÜTLÜ BUZ(%71)SU SÜT VE SÜT ÜRÜNLER(inek sütü ,yağsız süt tozu.peynir altı suyu tozu şeker bitkisel yağ(değişen miktarda palm pamuk kanola ayçiçek)glikoz şurubu emülgatörler(yağ asitlerinin mono ve digliseritlei)stabiliztörler(gura gam lokustbear gam karragenan )aroma verciler(vanilya,süt) KAKAOLU SOS(%27)bitkisel yağ(değişen miktarda palm pamuk kanola ayçiçek)Şeker kakao tozu(%6,6)süt ürünleri (peynir altı suyu tozu,yağsız süt tozu)emülgatörler(ayçiçek lesitini,poligliserol plirisinolat)aroma vericiler(vanilin çikolata)tuz FINDIK PARÇALARI(%2)
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/mis-kids-vanilya-70-ml-p-5898,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Mis Kornet Çilek-kaymak 120 ml,00040074,"9,00₺","12,00₺","Ürün Kodu
00040074
Marka
MİS
Gıda İşletmecisi/Üretici/İthalatçı/Dağıtıcı Adı veya Ticari Ünvanı ve Adresi
Natura Gıda San ve tic.A.Ş.
Ürün Net Miktar (g e / ml)
120 ml/70 g e
Alerjen Uyarısı
Eser miktarda yer fıstığı sert kabuklu meyveler ve yumurta v.b. içerir.
İşletme Kayıt Numarası/İşletme Onay Numarası
TR-06-0030
Kullanım Talimatı
Çözündükten sonra tekrar dondurmayınız.
Saklama Koşulları
18° C muhafaza edilmelidir.
Ürün Özel Bilgisi / Diğer Uyarılar
Domuz kaynaklı hiçbir bileşen içermez.
İçindekiler
Çilekli Bitkisel Yağlı sütlü buz(%35)Su Şeker,Peynir altı suyu tozu(Süt ürünü)yağsız süt tozu bitkisel yağ (Değişen miktarlarda palm.pamuk.konola.ayçiçek)glukoz şurubu,çilek püresi (%6)emülgatör(Bitkisel Yağ asitlerinin mono ve digliseritleri)stabilizatörler(guar gam,keçiboynuzu gamı,sodyum karboksimetilselüloz,karragenan,asitlik düzenleyicier(Sitrik asit,Malik asit,renklendiriciler(pancar kökü kırmızısı,kukumin)aroma verici(çilek)VANİLYA AROMALI BİTKİSEL YAĞLI SÜTLÜ BUZ ;%55)sU,şeker,yağsız süt tozu,peynir altı suyu tozu (Süt ürünü)bitkisel yağ(değişen miktarlarda palm,pamuk,kanola .ayçiçek)Glukoz şurunu Emilgatör(Soya lesitini)tuz,Aroma verici (Vanilin)KAKAOLU SOS;bİTKİSEL YAĞ(Değişen Miktarlarda Palm,Pamuk,kanıola,ayçiçek)Şeker,peyniraltı suyu tozu(Süt ürünü)Kakao tozu(%6)Emülgatörler(Ayçiçek lesitini)poligliserolpolirisinoleat)aroma vericiler(Vanilin ,çikolata)ÇİLEKLİ SOS(%4)Su,Glikoz Şurubu,şeker,çilekpüresi(%8)stabilizatörler(karragenan,pektin,ksantan gam)renklendiriciler(pancar kökü kırmızısı ,kurkumin)kara hvuç suyu konsantresi ,emülgatörler(Bitkisel yağ asitlerinin mono ve diglisertleri)asitlik düzenleyici(Sitrik asit,malik asit)aroma verici(çilek)
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/mis-kornet-cilek-kaymak-120-ml-p-5895,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Bableyo Ice Çilek Limon 47 Ml,00140786,"3,75₺","5,00₺","Ürün Kodu
00140786
Marka
BABLEYO
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/bableyo-ice-cilek-limon-47-ml-p-206291,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Algida Nogger Çikolata Kaymak 145 ml,00138403,"13,50₺","18,00₺","Ürün Kodu
00138403
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/algida-nogger-cikolata-kaymak-145-ml-p-172202,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Algida Viennetta Stick Çikolata Vanilya 90 ml,00137832,"13,50₺","18,00₺","Ürün Kodu
00137832
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/algida-viennetta-stick-cikolata-vanilya-90-ml-p-162201,28/10/2024 11:00
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Cornetto Classico Çilek&Kaymak 120 ml,00137831,"13,50₺","18,00₺","Ürün Kodu
00137831
Marka
CORNETTO
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/cornetto-classico-cilek-kaymak-120-ml-p-159450,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Cornetto Maraş Usulü 115 ml,00080335,"13,50₺","18,00₺","Ürün Kodu
00080335
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/cornetto-maras-usulu-115-ml-p-9020,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Algida Combo Kakao Vanilya 60 Ml,00080332,"13,50₺","18,00₺","Ürün Kodu
00080332
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/algida-combo-kakao-vanilya-60-ml-p-7522,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Algida Classico Cornetto Kaymak 125 ml,00053950,"13,50₺","18,00₺","Ürün Kodu
00053950
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/algida-classico-cornetto-kaymak-125-ml-p-7176,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Algida Classics Vanilya 65 ml,11575770,"13,50₺","18,00₺","Ürün Kodu
11575770
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/algida-classics-vanilya-65-ml-p-6506,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Roko Çikolatalı 65 ml,11577532,"14,99₺","20,00₺","Ürün Kodu
11577532
Marka
ÜLKER GOLF
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/roko-cikolatali-65-ml-p-5280,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Algida Boom Boom 80 ml,00074259,"13,50₺","18,00₺","Ürün Kodu
00074259
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/algida-boom-boom-80-ml-p-5138,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Magnum Double Karadut Böğürtlen 95 ml,00074258,"13,50₺","18,00₺","Ürün Kodu
00074258
Marka
MAGNUM
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/magnum-double-karadut-bogurtlen-95-ml-p-4826,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Algida Classics Antep Fıstık 65 ml,00096518,"13,50₺","18,00₺","Ürün Kodu
00096518
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/algida-classics-antep-fistik-65-ml-p-4151,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Algida Keyif Cornetto Çikolata Vanilya 110 ml,00096519,"13,50₺","18,00₺","Ürün Kodu
00096519
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/algida-keyif-cornetto-cikolata-vanilya-110-ml-p-3869,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Algida Boom Boom Gold 80 ml,00105738,"13,50₺","18,00₺","Ürün Kodu
00105738
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/algida-boom-boom-gold-80-ml-p-4012,28/10/2024 11:01
"https://images.ceptesok.com/cdn-cgi/image/width=49,height=49,fit=pad,quality=100,format=webp/logos/service-types/market-logo.svg",Algida Max Gökkuşağı 59 ml,00083633,"13,50₺","18,00₺","Ürün Kodu
00083633
Marka
ALGİDA
Menşei
TÜRKİYE",Dondurma,https://www.sokmarket.com.tr/algida-max-gokkusagi-59-ml-p-2948,28/10/2024 11:01
