Resim,Ürün Adı,Son Fiyat,Eski Fiyat,Açıklama,Kategori,Kaynak,Tarih
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Dardanel Sushida Tokyo Mix 190 G,"41,95 TL","31,46 TL","Dardanel Sushida ile istediğin an, istediğin yerde sushi keyfi

Yeniliklerin ve ilklerin öncüsü Dardanel, Türkiye’nin 7 gün raf ömrüne sahip ilk sushi markası Sushida ile bir ilke daha imza atıyor. Balık ve deniz ürünlerindeki uzmanlığını farklı kategorilere taşıyan Dardanel, dünya çapında en popüler yiyeceklerden biri olan sushiyi lezzet severlerle buluşturuyor. Dört farklı çeşidi bulunan Sushida; paketinden çıkan chopstick, wasabi ve soya sosuyla yemeye hazır biçimde sunuluyor. Ülkemizde ve dünyada en çok tercih edilen sushi çeşitleri; Sushida ile artık evde, işte, sporda, plajda, istenilen her yerde tüketilebiliyor.

California Roll ve Philadelphia Roll severler buraya!",Meze Hazir Yemek Donuk,https://www.migros.com.tr/dardanel-sushida-tokyo-mix-190-g-p-1220d02,2024-10-30 12:36:14
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Dardanel Sushida Tokyo Mix 190 G,"41,95 TL","31,46 TL","Dardanel Sushida ile istediğin an, istediğin yerde sushi keyfi

Yeniliklerin ve ilklerin öncüsü Dardanel, Türkiye’nin 7 gün raf ömrüne sahip ilk sushi markası Sushida ile bir ilke daha imza atıyor. Balık ve deniz ürünlerindeki uzmanlığını farklı kategorilere taşıyan Dardanel, dünya çapında en popüler yiyeceklerden biri olan sushiyi lezzet severlerle buluşturuyor. Dört farklı çeşidi bulunan Sushida; paketinden çıkan chopstick, wasabi ve soya sosuyla yemeye hazır biçimde sunuluyor. Ülkemizde ve dünyada en çok tercih edilen sushi çeşitleri; Sushida ile artık evde, işte, sporda, plajda, istenilen her yerde tüketilebiliyor.

California Roll ve Philadelphia Roll severler buraya!",Meze Hazir Yemek Donuk,https://www.migros.com.tr/dardanel-sushida-tokyo-mix-190-g-p-1220d02,2024-10-30 12:36:16
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Dardanel Sushida Ton Onigiri 125 G,"89,00 TL",-,"İşletme Kayıt No
TR-34-K-248185
Kullanım Önerileri
BUZDOLABINDA 0-4 DERECEDE MUHAFAZA EDİNİZ
Net Miktar (g/ml)
125
Menşei
TÜRKİYE
İçindekiler
Pilav (pirinç, şeker, tuz), ton balığı (%16), mayonez (ayçiçek yağı, su, yumurta sarısı, sirke, limon suyu, nişasta, koruyucu (potasyum sorbat), asitlik düzenleyiciler (laktik asit), antioksidan (EDTA)), deniz yosunu, dereotu, baharat.
Alerjen Uyarısı
Yumurta ve balık içerir.İz miktarda gluten, soya, susam, hardal ve kabuklular içerebilir.
Saklama Koşulları
0-4 °C muhafaza ediniz
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı
DARDANEL DAĞITIM A.Ş.
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı Numarası
096090",Meze Hazir Yemek Donuk,https://www.migros.com.tr/dardanel-sushida-ton-onigiri-125-g-p-121fb63,2024-10-30 12:36:18
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Dardanel Sushida Ton Onigiri 125 G,"89,00 TL",-,"İşletme Kayıt No
TR-34-K-248185
Kullanım Önerileri
BUZDOLABINDA 0-4 DERECEDE MUHAFAZA EDİNİZ
Net Miktar (g/ml)
125
Menşei
TÜRKİYE
İçindekiler
Pilav (pirinç, şeker, tuz), ton balığı (%16), mayonez (ayçiçek yağı, su, yumurta sarısı, sirke, limon suyu, nişasta, koruyucu (potasyum sorbat), asitlik düzenleyiciler (laktik asit), antioksidan (EDTA)), deniz yosunu, dereotu, baharat.
Alerjen Uyarısı
Yumurta ve balık içerir.İz miktarda gluten, soya, susam, hardal ve kabuklular içerebilir.
Saklama Koşulları
0-4 °C muhafaza ediniz
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı
DARDANEL DAĞITIM A.Ş.
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı Numarası
096090",Meze Hazir Yemek Donuk,https://www.migros.com.tr/dardanel-sushida-ton-onigiri-125-g-p-121fb63,2024-10-30 12:36:21
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Dardanel Sushida Kyoto Mix 210 G,"155,95 TL","99,95 TL","Dardanel Sushida ile istediğin an, istediğin yerde sushi keyfi

Yeniliklerin ve ilklerin öncüsü Dardanel, Türkiye’nin 7 gün raf ömrüne sahip ilk sushi markası Sushida ile bir ilke daha imza atıyor. Balık ve deniz ürünlerindeki uzmanlığını farklı kategorilere taşıyan Dardanel, dünya çapında en popüler yiyeceklerden biri olan sushiyi lezzet severlerle buluşturuyor. Dört farklı çeşidi bulunan Sushida; paketinden çıkan chopstick, wasabi ve soya sosuyla yemeye hazır biçimde sunuluyor. Ülkemizde ve dünyada en çok tercih edilen sushi çeşitleri; Sushida ile artık evde, işte, sporda, plajda, istenilen her yerde tüketilebiliyor.

California Roll ve Philadelphia Roll severler buraya!",Meze Hazir Yemek Donuk,https://www.migros.com.tr/dardanel-sushida-kyoto-mix-210-g-p-1220d04,2024-10-30 12:36:23
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Dardanel Sushida Kyoto Mix 210 G,"155,95 TL","99,95 TL","Dardanel Sushida ile istediğin an, istediğin yerde sushi keyfi

Yeniliklerin ve ilklerin öncüsü Dardanel, Türkiye’nin 7 gün raf ömrüne sahip ilk sushi markası Sushida ile bir ilke daha imza atıyor. Balık ve deniz ürünlerindeki uzmanlığını farklı kategorilere taşıyan Dardanel, dünya çapında en popüler yiyeceklerden biri olan sushiyi lezzet severlerle buluşturuyor. Dört farklı çeşidi bulunan Sushida; paketinden çıkan chopstick, wasabi ve soya sosuyla yemeye hazır biçimde sunuluyor. Ülkemizde ve dünyada en çok tercih edilen sushi çeşitleri; Sushida ile artık evde, işte, sporda, plajda, istenilen her yerde tüketilebiliyor.

California Roll ve Philadelphia Roll severler buraya!",Meze Hazir Yemek Donuk,https://www.migros.com.tr/dardanel-sushida-kyoto-mix-210-g-p-1220d04,2024-10-30 12:36:25
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Feast Taze Fasulye 450 G,"93,95 TL","65,77 TL","Feast Taze Fasülye, lezzetli ve pratik bir yemek hazırlama önerisi sunar. 

Toplanan taze fasülyeler ayıklanıp yıkandıktan sonra hemen şoklanarak paketlenirler. Tüm süreç el değmeden tamamlanır. Poşeti tencereye boşaltarak pratik bir biçimde kullanabilirsiniz. Yıkamanıza, ayıklamanıza ya da doğramanıza gerek kalmaz.",Meze Hazir Yemek Donuk,https://www.migros.com.tr/feast-taze-fasulye-450-g-p-1039fac,2024-10-30 12:36:28
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Feast Taze Fasulye 450 G,"93,95 TL","65,77 TL","Feast Taze Fasülye, lezzetli ve pratik bir yemek hazırlama önerisi sunar. 

Toplanan taze fasülyeler ayıklanıp yıkandıktan sonra hemen şoklanarak paketlenirler. Tüm süreç el değmeden tamamlanır. Poşeti tencereye boşaltarak pratik bir biçimde kullanabilirsiniz. Yıkamanıza, ayıklamanıza ya da doğramanıza gerek kalmaz.",Meze Hazir Yemek Donuk,https://www.migros.com.tr/feast-taze-fasulye-450-g-p-1039fac,2024-10-30 12:36:30
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Beypazarı Maden Suyu 6X200 Ml,"34,90 TL",-,"Ürün içeriğinde 6 adet 200 ml. doğal zengin mineralli su bulunmaktadır.

Doğal mineraller içeren su doğal bir içecektir. Yerin en derin katmanlarından çıkar, çıktığı yerin jeolojik özelliklerini taşır ve magmadan aldığı karbondioksit gazının basıncı vasıtası ile yeryüzüne çıkarlar. Beypazarı maden suyunun kaynağı, Ankara Beypazarı'nda bulunmaktadır.",Icecek,https://www.migros.com.tr/beypazari-maden-suyu-6x200-ml-p-7ab106,2024-10-30 12:36:44
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Beypazarı Maden Suyu 6X200 Ml,"34,90 TL",-,"Ürün içeriğinde 6 adet 200 ml. doğal zengin mineralli su bulunmaktadır.

Doğal mineraller içeren su doğal bir içecektir. Yerin en derin katmanlarından çıkar, çıktığı yerin jeolojik özelliklerini taşır ve magmadan aldığı karbondioksit gazının basıncı vasıtası ile yeryüzüne çıkarlar. Beypazarı maden suyunun kaynağı, Ankara Beypazarı'nda bulunmaktadır.",Icecek,https://www.migros.com.tr/beypazari-maden-suyu-6x200-ml-p-7ab106,2024-10-30 12:36:47
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Kurukahveci Mehmet Efendi Türk Kahvesi 100 G,"26,50 TL","20,00 TL",Kurukahveci Mehmet Efendi 100 gr. yüksek kalitedeki Arabica türü kahve çekirdeklerinden elde edilen geleneksel Türk kahvesidir. Özel koruyucu paketi ile ilk günkü tazeliğini ve aromasını korur.,Icecek,https://www.migros.com.tr/kurukahveci-mehmet-efendi-turk-kahvesi-100-g-p-310151,2024-10-30 12:36:49
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Kurukahveci Mehmet Efendi Türk Kahvesi 100 G,"26,50 TL","20,00 TL",Kurukahveci Mehmet Efendi 100 gr. yüksek kalitedeki Arabica türü kahve çekirdeklerinden elde edilen geleneksel Türk kahvesidir. Özel koruyucu paketi ile ilk günkü tazeliğini ve aromasını korur.,Icecek,https://www.migros.com.tr/kurukahveci-mehmet-efendi-turk-kahvesi-100-g-p-310151,2024-10-30 12:36:52
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Kınık Maden Suyu 6X200 Ml,"43,50 TL","34,90 TL","Net Miktar (g/ml)
1200
Menşei
TÜRKİYE
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı
KINIK MADEN SULARI A.Ş.
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı Numarası
028514",Icecek,https://www.migros.com.tr/kinik-maden-suyu-6x200-ml-p-7ab200,2024-10-30 12:36:54
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Kınık Maden Suyu 6X200 Ml,"43,50 TL","34,90 TL","Net Miktar (g/ml)
1200
Menşei
TÜRKİYE
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı
KINIK MADEN SULARI A.Ş.
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı Numarası
028514",Icecek,https://www.migros.com.tr/kinik-maden-suyu-6x200-ml-p-7ab200,2024-10-30 12:36:56
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Hamidiye Doğal Mineralli Su 1.5 L,"6,95 TL",-,"Kullanım Önerileri
Temiz ve kuru bir yerde saklayınız ve direkt güneş ışığına maruz bırakmayınız.
Net Miktar (g/ml)
1500
Menşei
TÜRKİYE
İçindekiler
SODYUM(G) 7,8 mg/l DEMİR (MG) <11 KLORÜR (MG) 7,9 mg/l
Saklama Koşulları
Serin ve Kuru Yerde Muhafaza Ediniz
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı
HAMİDİYE KAYNAK SULARI SAN.TURZ.VE TİC.A.Ş.
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı Numarası
036308",Icecek,https://www.migros.com.tr/hamidiye-dogal-mineralli-su-15-l-p-7afcbb,2024-10-30 12:36:59
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Hamidiye Doğal Mineralli Su 1.5 L,"6,95 TL",-,"Kullanım Önerileri
Temiz ve kuru bir yerde saklayınız ve direkt güneş ışığına maruz bırakmayınız.
Net Miktar (g/ml)
1500
Menşei
TÜRKİYE
İçindekiler
SODYUM(G) 7,8 mg/l DEMİR (MG) <11 KLORÜR (MG) 7,9 mg/l
Saklama Koşulları
Serin ve Kuru Yerde Muhafaza Ediniz
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı
HAMİDİYE KAYNAK SULARI SAN.TURZ.VE TİC.A.Ş.
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı Numarası
036308",Icecek,https://www.migros.com.tr/hamidiye-dogal-mineralli-su-15-l-p-7afcbb,2024-10-30 12:37:01
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Coca-Cola Orijinal Tat Pet 1 L,"35,00 TL","30,00 TL","Coca-Cola, benzersiz lezzeti ile sizi serinletir ve anınıza keyif katar.

Coca-Cola'yı uzun ve yorucu bir günün ardından rahatlamak için ya da özenle hazırlanmış yemeklerin tamaMlayıcısı olarak keyifle tüketebilirsiniz.",Icecek,https://www.migros.com.tr/coca-cola-orijinal-tat-pet-1-l-p-7a3bcc,2024-10-30 12:37:03
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Coca-Cola Orijinal Tat Pet 1 L,"35,00 TL","30,00 TL","Coca-Cola, benzersiz lezzeti ile sizi serinletir ve anınıza keyif katar.

Coca-Cola'yı uzun ve yorucu bir günün ardından rahatlamak için ya da özenle hazırlanmış yemeklerin tamaMlayıcısı olarak keyifle tüketebilirsiniz.",Icecek,https://www.migros.com.tr/coca-cola-orijinal-tat-pet-1-l-p-7a3bcc,2024-10-30 12:37:06
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Hamidiye Doğal Mineralli Su 0.5 L,"3,45 TL",-,"Kullanım Önerileri
Temiz ve kuru bir yerde saklayınız ve direkt güneş ışığına maruz bırakmayınız.
Net Miktar (g/ml)
500
Menşei
TÜRKİYE
İçindekiler
SODYUM(G) 7,8 mg/l DEMİR (MG) <11 KLORÜR (MG) 7,9 mg/l
Saklama Koşulları
Serin ve Kuru Yerde Muhafaza Ediniz
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı
HAMİDİYE KAYNAK SULARI SAN.TURZ.VE TİC.A.Ş.
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı Numarası
036308",Icecek,https://www.migros.com.tr/hamidiye-dogal-mineralli-su-05-l-p-7afcba,2024-10-30 12:37:08
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Hamidiye Doğal Mineralli Su 0.5 L,"3,45 TL",-,"Kullanım Önerileri
Temiz ve kuru bir yerde saklayınız ve direkt güneş ışığına maruz bırakmayınız.
Net Miktar (g/ml)
500
Menşei
TÜRKİYE
İçindekiler
SODYUM(G) 7,8 mg/l DEMİR (MG) <11 KLORÜR (MG) 7,9 mg/l
Saklama Koşulları
Serin ve Kuru Yerde Muhafaza Ediniz
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı
HAMİDİYE KAYNAK SULARI SAN.TURZ.VE TİC.A.Ş.
Gıda İşletmecisi / Üretici / İthalatçı / Dağıtıcı Numarası
036308",Icecek,https://www.migros.com.tr/hamidiye-dogal-mineralli-su-05-l-p-7afcba,2024-10-30 12:37:11
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Coca-Cola Zero Sugar Pet 1 L,"35,00 TL","30,00 TL","Coca-Cola Zero, klasik ve gerçek Coca-Cola tadını şekersiz bir şekilde sunar. Yemeklerin ve atıştırmalıkların yanına çok yakışır. 

Soğuk olarak içilmesi tavsiye edilir.",Icecek,https://www.migros.com.tr/coca-cola-zero-sugar-pet-1-l-p-7a3bcd,2024-10-30 12:37:13
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Coca-Cola Zero Sugar Pet 1 L,"35,00 TL","30,00 TL","Coca-Cola Zero, klasik ve gerçek Coca-Cola tadını şekersiz bir şekilde sunar. Yemeklerin ve atıştırmalıkların yanına çok yakışır. 

Soğuk olarak içilmesi tavsiye edilir.",Icecek,https://www.migros.com.tr/coca-cola-zero-sugar-pet-1-l-p-7a3bcd,2024-10-30 12:37:16
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Sırma Doğal Maden Suyu 6x200 Ml Cam,"43,50 TL",-,"Sırma Doğal Maden Suyu, Uludağ'ın zengin mineralli topraklarından beslenerek, yer altının uygun soğukluğundan geçip yeryüzüne çıkmaktadır. Kaynağında şişelenen Sırma doğal maden suyu, insan sağlığına faydalı mineraller sunuyor.
Sırma doğal maden suyunu yemeklerle birlikte, yemekten önce veya sonra tüketebilirsiniz.",Icecek,https://www.migros.com.tr/sirma-dogal-maden-suyu-6x200-ml-cam-p-7ab1c4,2024-10-30 12:37:18
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Sırma Doğal Maden Suyu 6x200 Ml Cam,"43,50 TL",-,"Sırma Doğal Maden Suyu, Uludağ'ın zengin mineralli topraklarından beslenerek, yer altının uygun soğukluğundan geçip yeryüzüne çıkmaktadır. Kaynağında şişelenen Sırma doğal maden suyu, insan sağlığına faydalı mineraller sunuyor.
Sırma doğal maden suyunu yemeklerle birlikte, yemekten önce veya sonra tüketebilirsiniz.",Icecek,https://www.migros.com.tr/sirma-dogal-maden-suyu-6x200-ml-cam-p-7ab1c4,2024-10-30 12:37:20
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Sütaş Pratik Şişe Ayran 2 L,"35,00 TL","30,95 TL","Sütaş Ayran 2 lt. doğal ve besleyicidir. Kültürümüzün ve sofraların geleneksel lezzeti olarak son derece ferahlatıcıdır. 

Son tüketim tarihinden önce tüketilmelidir. Buzdolabında saklanmalıdır.",Icecek,https://www.migros.com.tr/sutas-pratik-sise-ayran-2-l-p-b03f09,2024-10-30 12:37:23
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Sütaş Pratik Şişe Ayran 2 L,"35,00 TL","30,95 TL","Sütaş Ayran 2 lt. doğal ve besleyicidir. Kültürümüzün ve sofraların geleneksel lezzeti olarak son derece ferahlatıcıdır. 

Son tüketim tarihinden önce tüketilmelidir. Buzdolabında saklanmalıdır.",Icecek,https://www.migros.com.tr/sutas-pratik-sise-ayran-2-l-p-b03f09,2024-10-30 12:37:25
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Uludağ Doğal Maden Suyu 6X200 Ml,"164,95 TL","128,95 TL","Kalsiyum, magnezyum, bikarbonat gibi mineraller açısından zengin bir yapıya sahip Uludağ Doğal Maden Suyu tüketicilerine 100 yılı aşkın süredir aynı güven ve lezzeti sunuyor.",Icecek,https://www.migros.com.tr/uludag-dogal-maden-suyu-6x200-ml-p-7ab0ca,2024-10-30 12:37:28
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Uludağ Doğal Maden Suyu 6X200 Ml,"164,95 TL","128,95 TL","Kalsiyum, magnezyum, bikarbonat gibi mineraller açısından zengin bir yapıya sahip Uludağ Doğal Maden Suyu tüketicilerine 100 yılı aşkın süredir aynı güven ve lezzeti sunuyor.",Icecek,https://www.migros.com.tr/uludag-dogal-maden-suyu-6x200-ml-p-7ab0ca,2024-10-30 12:37:30
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Migros Ayran 1500 Ml,"35,00 TL","30,00 TL","Benzersiz lezzeti ile sofralarınızda fark yaratan Migros Ayran, sağlıklı ve keyifli bir içecek olarak gösteriliyor. Birçok yemeğin yanında rahatlıkla tüketilebilen bu ayran, hafifletici ve rahatlatıcı bir seçenek olarak dikkat çekiyor. Yemeklerin yanı sıra sindirime katkıları nedeniyle tek olarak da tüketilebilen Migros Ayran, keyifli ve lezzetli bir içecek olmasının yanında yıllardır tüketilen geleneksel ayran tadını size ulaştırıyor.
Tüketiciler*, Migros Ayran’ı yoğun kıvamı ve ideal tuz oranı ve ekşiliği nedeniyle beğeniyorlar. Türk Gıda Kodeksi gereği katkı maddesi içermez.

*Ürün özellikleri yazılırken 350 kişilik Migros Tüketici Paneli sonuçlarından faydalanılmıştır.",Icecek,https://www.migros.com.tr/migros-ayran-1500-ml-p-b061d0,2024-10-30 12:37:32
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Migros Ayran 1500 Ml,"35,00 TL","30,00 TL","Benzersiz lezzeti ile sofralarınızda fark yaratan Migros Ayran, sağlıklı ve keyifli bir içecek olarak gösteriliyor. Birçok yemeğin yanında rahatlıkla tüketilebilen bu ayran, hafifletici ve rahatlatıcı bir seçenek olarak dikkat çekiyor. Yemeklerin yanı sıra sindirime katkıları nedeniyle tek olarak da tüketilebilen Migros Ayran, keyifli ve lezzetli bir içecek olmasının yanında yıllardır tüketilen geleneksel ayran tadını size ulaştırıyor.
Tüketiciler*, Migros Ayran’ı yoğun kıvamı ve ideal tuz oranı ve ekşiliği nedeniyle beğeniyorlar. Türk Gıda Kodeksi gereği katkı maddesi içermez.

*Ürün özellikleri yazılırken 350 kişilik Migros Tüketici Paneli sonuçlarından faydalanılmıştır.",Icecek,https://www.migros.com.tr/migros-ayran-1500-ml-p-b061d0,2024-10-30 12:37:35
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,"Lipton Ice Tea Şeftali Aromalı 1,5 L","40,00 TL","35,00 TL","Lipton Şeftali Aromalı, koruyucu ve renklendirici içermez. 

Dayanılmaz ve hafif şeftali tadı ile ferahlatır. Lipton'un geleneksel çay tecrübesi ile meyve aromalarının birleşmesinden ortaya çıkan, hararetin en yükseldiği anlarda bile etkili bir serinlik kaynağıdır.",Icecek,https://www.migros.com.tr/lipton-ice-tea-seftali-aromali-15-l-p-7afacc,2024-10-30 12:37:37
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,"Lipton Ice Tea Şeftali Aromalı 1,5 L","40,00 TL","35,00 TL","Lipton Şeftali Aromalı, koruyucu ve renklendirici içermez. 

Dayanılmaz ve hafif şeftali tadı ile ferahlatır. Lipton'un geleneksel çay tecrübesi ile meyve aromalarının birleşmesinden ortaya çıkan, hararetin en yükseldiği anlarda bile etkili bir serinlik kaynağıdır.",Icecek,https://www.migros.com.tr/lipton-ice-tea-seftali-aromali-15-l-p-7afacc,2024-10-30 12:37:40
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Sütaş Pratik Şişe Ayran 1 L,"35,00 TL","30,00 TL","Sütaş Ayran 1 lt. doğal ve besleyicidir. Kültürümüzün ve sofraların geleneksel lezzeti olarak son derece ferahlatıcıdır. 

Ayran içeriğindeki süt proteinleri ve mayalar sayesinde daha kolay hazmedilebilir bir üründür ve çok küçük parçacıklar barındırır. Sütaş, bu küçük parçaların sıvı kısım içerisinde asılı kalması için hiçbir katkı maddesi kullanmaz. İşte bu nedenle, Sütaş Ayran keyfini yakalamak için içmeden önce çalkalamak gerekir.",Icecek,https://www.migros.com.tr/sutas-pratik-sise-ayran-1-l-p-b03f06,2024-10-30 12:37:42
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Sütaş Pratik Şişe Ayran 1 L,"35,00 TL","30,00 TL","Sütaş Ayran 1 lt. doğal ve besleyicidir. Kültürümüzün ve sofraların geleneksel lezzeti olarak son derece ferahlatıcıdır. 

Ayran içeriğindeki süt proteinleri ve mayalar sayesinde daha kolay hazmedilebilir bir üründür ve çok küçük parçacıklar barındırır. Sütaş, bu küçük parçaların sıvı kısım içerisinde asılı kalması için hiçbir katkı maddesi kullanmaz. İşte bu nedenle, Sütaş Ayran keyfini yakalamak için içmeden önce çalkalamak gerekir.",Icecek,https://www.migros.com.tr/sutas-pratik-sise-ayran-1-l-p-b03f06,2024-10-30 12:37:44
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Altınkılıç Kefir 1 L,"52,95 TL","47,50 TL","Kefir, keçi veya inek sütü kullanılarak mayalanan içecektir. Vitamin ve mineraller bakımından zengindir. Şeker ilavesizdir. Ekşi ayran tadını anımsatan yoğun lezzet, Altınkılıç kalitesi ile paketlenerek tüketicilere sunulur. Ana maddesi süt olan içecek yemeklerin yanında veya ara öğün olarak içilebilir. Günde bir bardak tüketilmesi tavsiye edilir. 
Doğal ve probiyotiktir. 
Şeker ilavesizdir.
Doğal enerji kaynağıdır. 
Yüksek protein içerir.",Icecek,https://www.migros.com.tr/altinkilic-kefir-1-l-p-b040b4,2024-10-30 12:37:47
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Altınkılıç Kefir 1 L,"52,95 TL","47,50 TL","Kefir, keçi veya inek sütü kullanılarak mayalanan içecektir. Vitamin ve mineraller bakımından zengindir. Şeker ilavesizdir. Ekşi ayran tadını anımsatan yoğun lezzet, Altınkılıç kalitesi ile paketlenerek tüketicilere sunulur. Ana maddesi süt olan içecek yemeklerin yanında veya ara öğün olarak içilebilir. Günde bir bardak tüketilmesi tavsiye edilir. 
Doğal ve probiyotiktir. 
Şeker ilavesizdir.
Doğal enerji kaynağıdır. 
Yüksek protein içerir.",Icecek,https://www.migros.com.tr/altinkilic-kefir-1-l-p-b040b4,2024-10-30 12:37:49
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Saka Doğal Mineralli Su 5 L,"34,50 TL",-,"Keremali ve Sandraz (Altıparmak) dağlarından beslenen kaynaklara sahip Saka Su; ileri teknoloji kullanılarak, el değmeden ve yüksek hijyen standartları uygulanarak üretilmektedir.

Her iki kaynağı da, Uluslararası Tat ve Kalite Enstitüsü’nün (iTQi) düzenlediği Uluslararası Lezzet ve Kalite Ödülü Yarışması sonucunda Üç Üstün Lezzet Ödülü kazanan Saka Su, zengin içeriği sayesinde gün boyu ihtiyaç duyduğunuz mineralin karşılanmasına yardımcı olur.

8 üzeri ideal pH seviyesine sahip Saka Su ile dengeli bir hayat sürmeniz için gerekli olan kaliteli ve lezzetli suyu değerli tüketicilerimizle buluşturmaya devam edeceğiz.",Icecek,https://www.migros.com.tr/saka-dogal-mineralli-su-5-l-p-7b081d,2024-10-30 12:37:52
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Saka Doğal Mineralli Su 5 L,"34,50 TL",-,"Keremali ve Sandraz (Altıparmak) dağlarından beslenen kaynaklara sahip Saka Su; ileri teknoloji kullanılarak, el değmeden ve yüksek hijyen standartları uygulanarak üretilmektedir.

Her iki kaynağı da, Uluslararası Tat ve Kalite Enstitüsü’nün (iTQi) düzenlediği Uluslararası Lezzet ve Kalite Ödülü Yarışması sonucunda Üç Üstün Lezzet Ödülü kazanan Saka Su, zengin içeriği sayesinde gün boyu ihtiyaç duyduğunuz mineralin karşılanmasına yardımcı olur.

8 üzeri ideal pH seviyesine sahip Saka Su ile dengeli bir hayat sürmeniz için gerekli olan kaliteli ve lezzetli suyu değerli tüketicilerimizle buluşturmaya devam edeceğiz.",Icecek,https://www.migros.com.tr/saka-dogal-mineralli-su-5-l-p-7b081d,2024-10-30 12:37:54
https://www.migros.com.tr/assets/icons/fast-cart-icon.svg,Nescafe 3'Ü 1 Arada 17.5 G*15'li,"35,00 TL","30,00 TL","Nescafe 3'ü 1 Arada 15'li hem ekonomik hem pratik! Alıştığınız 3'ü 1 Arada lezzeti sürekli yanınızda olsun diye... Kahve, şeker, kahve kreması ayarı tam kararında olan bu kahve molalarınıza keyif katıyor. Kaliteli kahve çekirdeklerinin Nescafe deneyimi ile buluşması sayesinde tadına doyamayacağınız bir kahve ortaya çıkıyor. Her istediğinizde yanınızda olacak bu kahveyi hazırlamak da çok kolay. Her biri tek seferlik olan poşetleri bardağınıza boşalttıktan sonra üzerine sıcak su ekleyip karıştırmanız yeterli. Hiçbir ilaveye ihtiyaç duymayacağınız 3'ü 1 arada ile iş yerlerinizde, yolculuklarınızda, istediğiniz her yerde kahve keyfiniz devam edecek. Hem de şimdi 15'li ekonomik paketi ile...

Kahve, şeker ve yumuşacık krema tadının mükemmel karışımı bu pakette. NESCAFÉ 3'ü 1 Arada Original pratik ve keyifli! Alıştığınız 3ü1 Arada lezzeti sürekli yanınızda olsun diye… Kahve, şeker, kahve kreması ayarı tam kararında olan bu karışım molalarınıza keyif katıyor.",Icecek,https://www.migros.com.tr/nescafe-3u-1-arada-175-g15li-p-312c7b,2024-10-30 12:38:01
